Hidden_Nodes,Activation,Lambda_Value,Fold,ELM_Seed,Accuracy,Precision,Recall,NPV,Specificity,F1-Score,F2-Score,Bal Accuracy,MCC
5,sigmoid,0.0,3,135,0.5490196078431373,0.5333333333333333,0.64,0.5714285714285714,0.46153846153846156,0.5818181818181818,0.6153846153846154,0.5507692307692308,0.103137590806469
5,sigmoid,0.0,3,136,0.7058823529411765,0.7083333333333334,0.68,0.7037037037037037,0.7307692307692307,0.6938775510204082,0.6854838709677419,0.7053846153846154,0.4114026455337116
5,sigmoid,0.0,3,137,0.47058823529411764,0.46153846153846156,0.48,0.48,0.46153846153846156,0.47058823529411764,0.47619047619047616,0.4707692307692308,-0.05846153846153846
5,sigmoid,0.0,3,138,0.5882352941176471,0.5666666666666667,0.68,0.6190476190476191,0.5,0.6181818181818182,0.6538461538461539,0.5900000000000001,0.18283482006601323
5,sigmoid,0.0,3,139,0.5686274509803921,0.56,0.56,0.5769230769230769,0.5769230769230769,0.56,0.56,0.5684615384615385,0.13692307692307693
5,sigmoid,0.0,3,140,0.5686274509803921,0.56,0.56,0.5769230769230769,0.5769230769230769,0.56,0.56,0.5684615384615385,0.13692307692307693
5,sigmoid,0.0,3,141,0.7254901960784313,0.6774193548387096,0.84,0.8,0.6153846153846154,0.75,0.8015267175572519,0.7276923076923076,0.4662718405398261
5,sigmoid,0.0,3,142,0.6078431372549019,0.6086956521739131,0.56,0.6071428571428571,0.6538461538461539,0.5833333333333334,0.5691056910569106,0.6069230769230769,0.21484002203797722
5,sigmoid,0.0,3,143,0.5686274509803921,0.5714285714285714,0.48,0.5666666666666667,0.6538461538461539,0.5217391304347826,0.49586776859504134,0.5669230769230769,0.13595409697216368
5,sigmoid,0.0,3,144,0.5098039215686274,0.5,0.48,0.5185185185185185,0.5384615384615384,0.4897959183673469,0.4838709677419355,0.5092307692307692,0.018490006540840973
5,sigmoid,0.0,3,145,0.5490196078431373,0.5357142857142857,0.6,0.5652173913043478,0.5,0.5660377358490566,0.5859375,0.55,0.10046475850696777
5,sigmoid,0.0,3,146,0.5882352941176471,0.5625,0.72,0.631578947368421,0.46153846153846156,0.631578947368421,0.6818181818181818,0.5907692307692307,0.18770400507785445
5,sigmoid,0.0,3,147,0.6078431372549019,0.5862068965517241,0.68,0.6363636363636364,0.5384615384615384,0.6296296296296297,0.6589147286821705,0.6092307692307692,0.2205064648414965
