Model_Type,Hidden_Nodes,Lambda_Value,Activation,Fold_ID,Seed,Iteration,Fitness
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,8,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,9,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,10,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,11,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,12,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,13,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,14,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,15,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,16,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,17,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,18,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,19,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,20,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,21,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,22,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,23,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,24,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,25,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,26,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,27,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,28,0.5805147430071835
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,29,0.5907063398359131
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,30,0.5907063398359131
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,31,0.5907063398359131
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,32,0.5907063398359131
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,33,0.5907063398359131
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,34,0.5907063398359131
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,35,0.5907063398359131
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,36,0.5907063398359131
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,37,0.5907063398359131
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,38,0.5907063398359131
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,39,0.5992978162673388
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,40,0.5992978162673388
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,41,0.5992978162673388
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,42,0.5992978162673388
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,43,0.5992978162673388
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,44,0.6026642096590338
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,45,0.6026642096590338
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,46,0.6147188984392233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,47,0.6147188984392233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,48,0.6147188984392233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,49,0.6147188984392233
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,50,0.6225470184851696
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,51,0.6225470184851696
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,52,0.6225470184851696
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,53,0.6225470184851696
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,54,0.6225470184851696
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,55,0.6225470184851696
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,56,0.6225470184851696
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,57,0.6225470184851696
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,58,0.6225470184851696
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,59,0.6225470184851696
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,60,0.6331595591431827
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,61,0.6363587664403836
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,62,0.6368646904628694
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,63,0.6368646904628694
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,64,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,65,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,66,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,67,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,68,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,69,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,70,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,71,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,72,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,73,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,74,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,75,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,76,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,77,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,78,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,79,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,80,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,81,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,82,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,83,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,84,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,85,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,86,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,87,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,88,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,89,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,90,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,91,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,92,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,93,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,94,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,95,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,96,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,97,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,98,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,99,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,103,100,0.6383046889816542
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,1,0.489944732660309
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,2,0.4927933592045035
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,3,0.49703491136789735
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,4,0.5073475921043784
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,5,0.5280900741307624
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,6,0.5280900741307624
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,7,0.5443612309257599
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,8,0.5443612309257599
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,9,0.5443612309257599
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,10,0.5535668281132122
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,11,0.5535668281132122
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,12,0.5709475430607629
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,13,0.5709475430607629
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,14,0.5792257502174087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,15,0.5792257502174087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,16,0.5792257502174087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,17,0.5792257502174087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,18,0.5792257502174087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,19,0.5792257502174087
ABC_CVEnsemble_RELM,34,0.125,sigmoid,0,104,20,0.5792257502174087
